    0.2500,    0.1250,    0.2500,   0.0000000000000100000000000
    0.2500,    0.1250,    0.7500,   0.0000000000000100000000000
    0.2500,    0.1250,    1.2500,   0.0000000000000100000000000
    0.2500,    0.1250,    1.7500,   0.0000000000000100000000000
    0.2500,    0.1250,    2.2500,   0.0000000000000100000000000
    0.2500,    0.1250,    2.7500,   0.0000000000000100000000000
    0.2500,    0.1250,    3.2500,   0.0000000000000100000000000
    0.2500,    0.1250,    3.7500,   0.0000000000000100000000000
    0.2500,    0.1250,    4.2500,   0.0000000000000100000000000
    0.2500,    0.1250,    4.7500,   0.0000000000000100000000000
    0.2500,    0.1250,    5.2500,   0.0000000000000100000000000
    0.2500,    0.1250,    5.7500,   0.0000000000000100000000000
    0.2500,    0.1250,    6.2500,   0.0000000000000100000000000
    0.2500,    0.1250,    6.7500,   0.0000000000000100000000000
    0.2500,    0.1250,    7.2500,   0.0000000000000100000000000
    0.2500,    0.1250,    7.7500,   0.0000000000000100000000000
    0.2500,    0.1250,    8.2500,   0.0000000000000100000000000
    0.2500,    0.1250,    8.7500,   0.0000000000000100000000000
    0.2500,    0.1250,    9.2500,   0.0000000000000100000000000
    0.2500,    0.1250,    9.7500,   0.0000000000000100000000000
    0.2500,    0.1250,   10.2500,   0.0000000000000100000000000
    0.2500,    0.1250,   10.7500,   0.0000000000000100000000000
    0.2500,    0.1250,   11.2500,   0.0000000000000100000000000
    0.2500,    0.1250,   11.7500,   0.0000000000000100000000000
    0.2500,    0.1250,   12.2500,   0.0000000000000100000000000
    0.2500,    0.1250,   12.7500,   0.0000000000000100000000000
    0.2500,    0.1250,   13.2500,   0.0000000000000100000000000
    0.2500,    0.1250,   13.7500,   0.0000000000000100000000000
    0.2500,    0.1250,   14.2500,   0.0000000000000100000000000
    0.2500,    0.1250,   14.7500,   0.0000000000000100000000000
    0.2500,    0.1250,   15.2500,   0.0000000000000100000000000
    0.2500,    0.1250,   15.7500,   0.0000000000000100000000000
    0.2500,    0.1250,   16.2500,   0.0000000000000100000000000
    0.2500,    0.1250,   16.7500,   0.0000000000000100000000000
    0.2500,    0.1250,   17.2500,   0.0000000000000100000000000
    0.2500,    0.1250,   17.7500,   0.0000000000000100000000000
    0.2500,    0.1250,   18.2500,   0.0000000000000100000000000
    0.2500,    0.1250,   18.7500,   0.0000000000000100000000000
    0.2500,    0.1250,   19.2500,   0.0000000000000100000000000
    0.2500,    0.1250,   19.7500,   0.0000000000000100000000000
    0.2500,    0.1250,   20.2500,   0.0000000000000100000000000
    0.2500,    0.1250,   20.7500,   0.0000000000000100000000000
    0.2500,    0.1250,   21.2500,   0.0000000000000100000000000
    0.2500,    0.1250,   21.7500,   0.0000000000000100000000000
    0.2500,    0.3750,    0.2500,   0.0000000000000100000000000
    0.2500,    0.3750,    0.7500,   0.0000000000000100000000000
    0.2500,    0.3750,    1.2500,   0.0000000000000100000000000
    0.2500,    0.3750,    1.7500,   0.0000000000000100000000000
    0.2500,    0.3750,    2.2500,   0.0000000000000100000000000
    0.2500,    0.3750,    2.7500,   0.0000000000000100000000000
    0.2500,    0.3750,    3.2500,   0.0000000000000100000000000
    0.2500,    0.3750,    3.7500,   0.0000000000000100000000000
